gene symbol	pc1	t4.129#1	t4.129#2	t4.aj#1	t4.aj#2	t4.akr#1	t4.akr#2	t4.b10#1	t4.b10#3	t4.b6#1	t4.b6#2	t4.b6#3	t4.b6#4	t4.b6#5	t4.bpl#1	t4.bpl#2	t4.btbr#1	t4.btbr#2	t4.balb#1	t4.balb#2	t4.c3h#1	t4.c3h#2	t4.c57br#1	t4.c57br#2	t4.c57ks#1	t4.c57ks#2	t4.c57l#1	t4.c57l#2	t4.cas#2	t4.cas#3	t4.cbaca#1	t4.cbaca#2	t4.cbaj#1	t4.cbaj#2	t4.ce#1	t4.ce#2	t4.dba2#1	t4.dba2#2	t4.ddy#1	t4.ddy#2	t4.fvb#1	t4.fvb#2	t4.jf1ms#1	t4.jf1ms#2	t4.kk#1	t4.kk#2	t4.lg#1	t4.lg#2	t4.lp#1	t4.lp#2	t4.ma#1	t4.ma#2	t4.mrl#1	t4.mrl#2	t4.msm#1	t4.msm#2	t4.nod#1	t4.nod#2	t4.non#1	t4.non#2	t4.nor#1	t4.nor#2	t4.nzb#1	t4.nzb#2	t4.nzw#1	t4.nzw#2	t4.p#1	t4.p#2	t4.pl#1	t4.pl#2	t4.pwd#1	t4.pwd#2	t4.riii#1	t4.riii#2	t4.sea#1	t4.sea#2	t4.sjl#1	t4.sjl#2	t4.sm#1	t4.sm#2	t4.swr#1	t4.wsb#1	t4.wsb#2
gas5	0.004466567123897936	-22.214379268292703	-21.996979268292705	-25.166779268292714	24.76032073170728	40.70412073170729	34.38622073170728	101.07182073170728	-14.264979268292706	22.190020731707307	19.98142073170729	30.935120731707286	19.359420731707303	22.858620731707305	0.7537207317072898	17.216820731707287	-3.2227792682926975	-38.31767926829271	70.14652073170728	26.132320731707296	-16.60497926829271	-34.116879268292706	36.8388207317073	90.2609207317073	11.190120731707282	22.547320731707288	84.56272073170729	44.57482073170729	1.1800207317072875	25.0280207317073	-75.2765792682927	-55.18257926829271	-7.2039792682927555	-5.6920792682927015	-59.12167926829271	-86.5020792682927	89.6153207317073	-44.46937926829271	-18.591379268292712	-14.227279268292705	-9.663379268292715	-14.026379268292715	58.68262073170729	3.214520731707296	23.586120731707297	42.102920731707286	25.464520731707296	10.612620731707295	-62.3624792682927	-60.47867926829271	78.06872073170729	9.785920731707307	-12.955379268292717	-71.10797926829271	-7.177679268292707	-16.569779268292706	-33.421679268292706	-15.011579268292707	-17.5147792682927	-38.2918792682927	-14.638579268292716	-29.60327926829271	-21.450279268292718	-18.7981792682927	-49.423779268292705	-49.792379268292706	4.1855207317072995	51.5305207317073	-4.890879268292707	-84.62037926829271	85.9656207317073	110.98922073170732	-32.199879268292705	-59.96547926829271	10.151520731707308	50.550120731707295	24.809520731707295	21.222020731707346	56.764420731707304	-102.71037926829271	-26.623479268292698	-43.38587926829271	-65.1240792682927
gbp2	0.010287184597480849	70.70833292682926	106.27763292682926	455.17893292682913	514.6698329268291	63.33573292682922	-0.33886707317083165	148.71523292682923	-2.6358670731707434	67.1551329268292	89.59143292682916	94.08713292682921	-206.8194670731708	109.32593292682918	502.0401329268292	306.3647329268291	75.4549329268292	14.732532926829208	530.5378329268293	212.65503292682922	93.10083292682918	178.52203292682918	-94.50266707317076	-138.90276707317082	-60.71236707317075	80.36033292682919	-7.49256707317079	39.77023292682918	-362.5170670731708	-211.55396707317084	-238.25006707317084	-130.64036707317075	-131.47596707317075	-242.0463670731708	5.97453292682917	-163.12266707317076	70.06123292682923	-145.87996707317075	97.80473292682916	244.1474329268293	-451.8547670731708	-434.3500670731708	-286.31526707317084	-249.61016707317083	-47.37856707317076	-34.864867073170785	227.72463292682926	3.8600329268292626	-108.96376707317097	-45.60586707317077	-113.43446707317082	-195.0876670731708	145.23553292682925	182.48133292682917	-422.8917670731708	-314.38486707317077	-187.52776707317082	-115.46656707317084	339.4889329268293	587.8288329268293	4.057832926829178	-134.76596707317083	121.23973292682922	-2.900067073170817	-212.58336707317085	-83.20506707317077	-272.9335670731708	-229.26316707317085	46.82763292682921	-68.41086707317083	-51.44686707317078	69.13593292682924	107.5971329268292	80.98503292682926	93.98773292682915	153.91393292682926	455.3602329268291	580.9368329268292	-16.1229670731708	24.062332926829185	-462.2465670731708	-412.2732670731708	-304.51636707317084
gbp5	0.005151386688641947	58.295469512195126	-0.8437304878048622	26.43206951219514	91.88446951219515	11.399269512195133	-15.287430487804869	-5.852730487804877	-32.55803048780487	3.90376951219514	-4.8245304878048785	27.68766951219513	-28.26433048780487	27.216969512195135	90.21176951219513	122.90376951219514	44.21946951219513	-43.97793048780488	109.83726951219512	45.12576951219512	78.51906951219513	57.97706951219513	-26.57823048780486	-33.15653048780487	-95.08603048780488	-75.40713048780486	-22.790230487804877	-17.58343048780486	317.8019695121951	257.33786951219514	-94.80483048780486	-98.66993048780488	-79.24373048780487	-75.05053048780486	-62.91193048780487	-72.06993048780487	-1.79003048780487	-49.76743048780486	32.20716951219512	86.81436951219513	-80.78943048780486	-66.12653048780487	-96.96963048780486	-104.55713048780487	-46.82333048780487	-5.7868304878048775	-52.63733048780486	-59.01613048780487	22.941069512195128	12.627069512195135	15.924969512195133	-31.20703048780487	-57.21563048780487	-80.66283048780487	-142.40623048780486	-134.32483048780486	-38.08663048780488	17.98536951219512	111.83236951219516	88.21246951219513	21.156469512195116	-17.33813048780482	2.2630695121951305	26.321969512195125	-109.43443048780487	-108.62893048780487	-47.46073048780488	-9.352630487804873	129.72246951219512	28.82266951219512	60.979469512195124	39.55706951219514	37.56706951219513	24.286069512195127	26.24796951219514	60.64256951219514	109.02406951219513	90.13846951219512	-12.649830487804877	-9.609330487804868	-59.388230487804876	-71.92453048780487	-37.11303048780488
gda	-0.003849341276561632	-2.997042682926832	-1.0700426829268324	3.4591573170731706	0.7680573170731648	-2.894642682926836	2.7465573170731687	3.371357317073169	5.15575731707316	-1.1591426829268343	0.384257317073164	-10.335442682926832	-1.7205426829268333	20.160157317073164	-1.3525426829268312	0.2901573170731666	3.026957317073169	-3.861242682926836	-4.263442682926836	5.019557317073165	-6.441342682926834	-4.3955426829268305	-5.018842682926831	-3.3127426829268316	0.6403573170731676	2.4394573170731704	-4.19004268292683	-2.8330426829268305	-1.1624426829268302	4.644157317073166	-1.5559426829268332	4.200957317073168	-4.132542682926832	-3.091442682926832	2.5771573170731656	12.456957317073169	-4.622742682926834	6.954757317073167	1.7977573170731702	-3.6931426829268332	5.396957317073166	6.268157317073168	6.7849573170731645	0.8430573170731677	4.314857317073169	-9.482942682926833	-2.878342682926835	-2.6625426829268335	-1.8327426829268347	1.2017573170731666	-8.031442682926833	-4.0612426829268315	-2.791742682926831	20.503057317073164	9.395457317073166	-1.727042682926836	1.3436573170731663	-0.3157426829268317	1.9880573170731637	-4.183442682926831	-4.6991426829268335	-2.134942682926834	-8.954542682926832	-0.4895426829268317	2.745157317073165	-3.128742682926834	-4.862742682926836	-9.431442682926832	-0.9523426829268331	25.205157317073166	-4.142342682926831	-4.4872426829268335	0.09465731707316394	2.1829573170731678	-4.908342682926836	-4.330542682926833	3.811357317073167	5.084257317073167	-1.8205426829268347	0.2648573170731652	-0.5723426829268305	-7.525942682926832	-3.01004268292683
ghitm	0.007167215849427077	24.939657317073056	124.68575731707324	-56.36324268292674	417.1705573170732	-2.8434426829267068	-67.93934268292674	-80.66014268292679	-146.2035426829267	146.83165731707322	66.33845731707322	104.42305731707324	-61.3222426829268	-6.356242682926791	-27.149742682926785	-28.800942682926802	-24.79394268292674	-75.33044268292679	251.12455731707314	-12.248342682926932	-74.94784268292676	225.15815731707335	-35.91014268292679	-23.387542682926778	-120.63144268292672	-127.14914268292671	-10.461442682926759	110.36315731707327	-126.36604268292672	-0.68434268292674	26.64815731707324	196.7865573170733	85.7307573170732	67.4843573170732	39.53815731707323	35.83295731707324	133.64325731707322	-6.447242682926799	51.17605731707329	66.81765731707321	-84.70904268292679	-23.740142682926717	78.73865731707326	9.610057317073256	-10.163942682926745	93.19975731707325	-51.991842682926745	83.80875731707329	-219.7959426829267	-77.9775426829267	144.67675731707322	32.429057317073216	85.48355731707329	-72.42574268292674	-56.36624268292678	113.07555731707328	-12.17684268292669	-84.91994268292672	-109.0944426829268	-4.821242682926709	-86.42684268292669	-64.57804268292671	-74.67204268292676	-31.128842682926802	-80.61454268292675	-0.25674268292675606	40.861257317073296	44.33825731707327	-91.77164268292677	-256.3653426829268	-91.4232426829268	74.3910573170732	-94.0926426829268	-250.29074268292675	22.845157317073244	40.37895731707329	-51.398842682926784	-163.04754268292675	-16.311842682926795	-60.13164268292678	-25.41354268292673	240.89375731707332	82.68025731707326
glrx	-0.003053171890702642	-4.366682926829355	48.36051707317063	77.33091707317061	72.73581707317061	-15.515682926829356	-5.918882926829383	-153.48268292682937	-25.107182926829353	-60.766282926829376	-50.121482926829344	-97.05138292682938	-135.26378292682938	-76.92468292682935	30.045117073170616	-44.552782926829366	66.36061707317066	175.83971707317068	-29.159782926829394	-133.28848292682937	35.50931707317062	-5.009782926829359	-68.46498292682935	-47.171782926829394	-144.29178292682934	-131.6151829268294	-142.44068292682937	-134.53398292682937	-216.11918292682938	-238.61958292682937	13.038417073170649	45.80931707317063	-30.83918292682938	-36.13248292682937	96.18361707317064	105.60831707317067	131.8250170731706	3.3939170731706554	52.24281707317061	138.4972170731706	11.38491707317064	-138.30558292682935	4.824017073170637	-16.29948292682934	53.38401707317064	89.72351707317063	76.79021707317065	-9.101382926829388	29.70851707317064	-59.84858292682935	71.58271707317061	36.186717073170655	159.21371707317059	133.59941707317063	-179.27068292682938	-10.308482926829356	9.452317073170605	27.142717073170616	-26.97948292682935	20.38031707317066	63.966917073170634	24.747517073170627	114.14591707317066	23.303917073170624	-3.8320829268293437	14.095717073170647	7.273317073170631	6.2654170731706245	74.99771707317063	-56.50498292682937	134.2055170731706	36.96571707317065	173.8555170731707	168.98511707317067	-54.02238292682938	-69.25348292682935	-35.26808292682938	-112.42778292682937	-52.37108292682939	61.130417073170634	-51.50748292682937	73.75811707317064	108.20881707317068
gnl3	0.004185043468604535	-30.01651951219509	-10.924219512195123	-43.34851951219514	237.4504804878049	44.92808048780489	64.90288048780491	84.4504804878049	-35.775019512195115	40.720980487804866	24.68638048780491	19.620280487804905	24.037480487804885	20.10838048780488	18.746680487804895	-10.88791951219514	-31.966319512195128	-120.20831951219509	83.12448048780487	10.364980487804871	0.5650804878048916	110.38498048780485	-67.60311951219512	-24.83791951219513	-70.90331951219503	-60.40881951219512	-9.34511951219514	-9.448719512195112	-9.77431951219512	-24.387419512195095	10.685880487804866	-13.3713195121951	36.24648048780489	71.45618048780489	-20.1299195121951	-31.61591951219509	16.3829804878049	-9.647519512195117	21.691780487804863	23.03818048780488	-24.02541951219513	-61.4415195121951	63.5439804878049	104.61498048780487	-75.80241951219512	-14.269719512195138	19.481280487804895	56.54838048780488	-51.94251951219513	5.198780487804868	117.81478048780485	56.98168048780491	-8.932819512195124	-128.14951951219513	-50.03021951219512	18.089080487804893	-48.849219512195134	-20.43671951219511	-0.5510195121951256	35.120280487804905	-2.0201195121950946	-6.090419512195126	-77.01501951219512	-83.53681951219511	-41.75031951219512	-61.85641951219509	26.01018048780486	87.5763804878049	-109.00291951219509	-110.20971951219514	141.29308048780484	99.54658048780487	-33.3224195121951	-103.1163195121951	40.173580487804884	74.46438048780487	9.0824804878049	-67.70341951219513	4.9973804878048895	-63.57101951219511	-23.43101951219512	25.841980487804904	-48.315019512195136
gpsm3	-0.00734659310354587	86.26219878048778	14.282598780487888	-22.258401219512052	-370.3149012195122	-87.69040121951207	-15.441601219512222	-195.0635012195122	19.339398780487954	-37.21890121951219	-113.0300012195122	-31.389301219512163	107.17799878048777	-18.642601219512244	-124.68160121951212	-135.96410121951214	-57.15230121951208	293.3526987804878	-228.64990121951212	-303.11360121951213	276.3308987804878	-277.1614012195122	-10.0993012195122	23.661198780487894	106.54699878048791	48.04089878048785	-13.693101219512073	-151.6599012195121	-22.426101219512248	-163.72590121951214	-55.653001219512134	-69.23570121951207	-123.90470121951216	-175.3320012195121	-8.13450121951223	-127.2061012195121	-27.095301219512066	68.97219878048782	-137.35760121951216	253.4265987804879	-125.7406012195122	-210.15030121951213	81.7788987804879	-94.87390121951216	-145.54750121951213	-28.852701219512255	-91.84270121951215	-163.17910121951218	414.7870987804879	-90.2238012195121	-9.98170121951216	-1.9636012195121566	73.8861987804878	78.26349878048791	8.361098780487737	-104.95220121951218	-99.19270121951217	-107.00790121951218	45.25729878048787	3.3213987804879253	11.821098780487773	32.70089878048793	450.56669878048774	83.68359878048796	38.25029878048781	79.79829878048781	48.00859878048777	-140.11410121951212	188.40359878048775	172.2856987804878	645.1325987804878	-4.084101219512149	339.33349878048784	598.7516987804875	-154.9933012195122	-87.57290121951223	-57.80830121951226	64.7756987804878	-240.6029012195122	29.21909878048791	-103.71520121951221	72.80029878048776	307.1143987804878
gramd3	-0.0030360694472364703	-23.265318292682878	-28.52291829268279	59.13128170731716	451.7453817073174	483.7783817073173	356.608281707317	232.69788170731726	-53.70721829268291	364.568481707317	278.56838170731726	270.2665817073171	255.21428170731724	413.63718170731727	427.9408817073172	748.831981707317	-376.8752182926828	-346.41891829268275	90.36238170731713	365.3597817073173	-203.38171829268322	-360.97021829268283	-65.35021829268294	-30.21241829268274	619.6841817073173	413.6292817073172	-17.947118292682717	-12.472118292682808	-931.2403182926828	-898.1495182926828	128.29448170731712	155.20828170731738	415.61908170731704	473.2895817073172	-314.64321829268283	-354.49591829268275	-335.54251829268287	-391.8371182926828	-225.8643182926828	-48.924118292682806	-101.45501829268278	-145.93611829268275	-761.3102182926827	-691.7805182926829	-165.10861829268288	36.18688170731707	170.20998170731718	252.37598170731735	-164.55891829268285	-165.92151829268278	193.48308170731707	2.0041817073172297	181.05188170731708	-389.8273182926828	-95.08651829268274	-164.72471829268284	-100.77721829268285	-78.06111829268275	363.01128170731727	281.0474817073173	171.4403817073171	79.23998170731716	-23.46981829268293	-1.597018292682833	-124.2801182926828	-98.50151829268293	-370.96461829268287	-209.3286182926829	6.452481707317247	-263.6642182926828	-686.6486182926828	-654.2238182926828	-110.35861829268288	-72.41271829268294	758.3529817073172	539.122681707317	209.32228170731696	135.99468170731734	425.121081707317	-11.280818292682852	220.60408170731716	-93.87861829268286	-264.48001829268287
grap	0.0059223403125921534	172.4601670731704	245.90406707317038	128.2682670731706	-42.768132926829594	91.41916707317046	191.92186707317046	-180.08973292682947	139.2731670731705	-51.52763292682948	-126.56933292682947	-6.360432926829617	-98.99843292682954	-1.616932926829577	-302.3441329268295	-223.8989329268295	18.312667073170587	381.5617670731706	-51.12323292682959	-17.712132926829554	-204.61933292682954	-202.1344329268295	7.045367073170382	131.02736707317058	-74.59543292682952	-29.476932926829477	-62.6475329268294	77.0747670731705	-91.43713292682946	-15.127132926829518	-129.29963292682953	-147.0556329268295	-176.42753292682949	-241.58663292682934	116.53666707317052	41.91996707317048	196.36026707317046	96.98546707317041	230.90556707317046	279.88346707317055	-22.09703292682957	-146.36433292682955	-36.9293329268296	-45.34483292682944	267.71536707317046	394.4050670731706	59.165067073170576	164.64916707317047	-3.11873292682958	23.126867073170388	119.19446707317047	30.266767073170513	71.48166707317046	187.48166707317046	-120.03363292682945	41.002467073170465	1.5271670731704035	60.580567073170414	-118.4845329268295	-61.2277329268295	71.03266707317039	-19.65863292682957	167.18456707317046	139.31376707317054	-8.896632926829398	9.009267073170577	-106.37933292682942	-131.03093292682956	-41.48373292682959	-51.65523292682951	149.74316707317053	99.1630670731704	-59.4156329268294	-155.46453292682952	-187.18443292682946	-145.19643292682952	-83.6630329268296	57.17186707317046	-116.37323292682959	-70.87553292682946	-209.5035329268295	-117.7056329268296	-124.57163292682947
grap2	-0.0029365160939376768	204.86456097560995	-234.32423902438995	-359.4474390243904	-219.97833902439015	189.89166097560974	84.94876097560973	-68.75053902439004	-431.2142390243903	-30.650339024390178	-104.34263902439034	354.39746097560965	163.47186097560962	224.82466097560973	-196.89913902439002	336.1954609756099	-320.8567390243902	-618.41283902439	-206.6897390243903	209.82786097560984	223.85796097560979	-50.248539024390084	18.972760975609617	104.00506097560992	69.47956097560973	-64.33003902439032	51.64306097560984	193.83446097561	283.2727609756098	246.4963609756096	-85.61943902438998	-295.93403902439013	308.1817609756099	-110.35203902439025	-108.5652390243904	-307.51553902439036	-442.4482390243902	-366.78453902439014	-18.478139024390202	258.2709609756098	-39.14483902438997	-144.46263902439023	-534.4828390243902	-387.62293902439023	437.1454609756097	710.6318609756099	-7.392339024390367	320.6056609756097	-12.843639024390086	13.457460975610047	-319.53763902439005	-479.3043390243902	29.91796097560973	-494.78813902439015	-201.38683902439016	-586.31053902439	-4.860639024390366	292.90286097560966	206.94806097560968	188.3450609756096	204.88266097560972	263.7442609756099	-72.70763902439012	9.315860975609667	-215.62743902439024	-148.99183902439017	373.0226609756096	486.8999609756097	533.5523609756096	369.26856097560994	-398.0566390243903	-277.04443902439016	-209.76793902439022	-574.1924390243903	452.90196097560965	373.1934609756099	-183.69263902439025	134.6419609756099	331.80426097560985	-247.30243902438997	102.6839609756098	501.96396097561	317.0955609756097
gtpbp4	0.004335654424767677	-36.78898414634136	18.46811585365856	-126.96978414634134	355.77441585365864	169.68451585365858	62.549415853658616	47.44511585365865	-58.47708414634144	58.57781585365865	39.74991585365865	44.261415853658605	-82.52818414634135	-59.16358414634135	-75.79858414634134	-59.74668414634141	10.82751585365861	-142.11958414634137	369.97311585365856	0.10941585365856099	-83.41358414634135	202.86461585365862	-53.17988414634135	-31.5229841463414	46.49591585365863	59.644815853658656	129.82001585365856	68.93451585365858	22.934415853658606	114.88821585365861	39.767715853658615	-23.1710841463414	143.56771585365857	107.0454158536586	-46.58648414634138	-160.38608414634143	135.94001585365856	122.11861585365864	29.739415853658556	-58.80028414634137	16.585615853658624	35.06471585365864	62.43501585365857	23.210615853658624	-72.24058414634135	73.54271585365859	-24.978584146341404	84.1989158536586	-205.07838414634136	43.92281585365856	102.04271585365859	0.7815158536585614	38.131015853658596	-73.20508414634139	-102.21628414634142	-35.450284146341346	65.58191585365864	30.725015853658647	49.37141585365862	121.61311585365866	0.5260158536585777	-23.308584146341445	-204.3807841463414	-125.53128414634136	-92.37708414634142	-4.731584146341447	-26.269384146341395	46.75981585365855	-117.05868414634142	-293.8659841463414	-128.5668841463414	20.916515853658552	-125.42338414634139	-353.5884841463414	41.63531585365865	27.59951585365843	124.64431585365855	-112.41578414634137	8.681515853658425	-172.73638414634138	-102.11348414634142	111.60781585365862	-36.57028414634135
gtpbp4	0.004335654424767677	6.382010975609774	-7.052989024390229	-17.593889024390222	-16.50238902439021	12.005910975609794	4.344610975609783	6.202310975609777	-13.600589024390217	-2.4562890243902302	-16.78358902439021	-13.758489024390215	-16.22798902439021	23.565310975609776	5.705710975609776	15.97811097560978	-1.8953890243902265	-21.57328902439022	-5.0492890243902195	0.6367109756097875	4.56401097560979	-3.5433890243902226	-12.979889024390218	-7.289189024390225	9.778010975609789	-6.279989024390204	-6.334189024390213	-2.1745890243902295	13.11591097560978	16.132710975609797	-14.867689024390216	-10.266889024390224	-4.237689024390221	-4.942089024390214	-9.845689024390225	19.955110975609784	-7.38008902439023	2.908010975609784	-14.380489024390215	-18.677589024390215	1.9732109756097884	-6.543389024390223	17.473610975609773	-26.389389024390212	-0.9167890243902264	-5.9219890243902285	-1.5477890243902266	-9.276389024390227	3.9548109756097745	-11.260989024390227	-11.060089024390209	-6.685789024390203	-5.26878902439023	-12.207289024390207	20.50951097560977	10.836710975609776	-17.598289024390212	8.535810975609792	5.73151097560978	7.1992109756097875	-5.539189024390225	-1.6610890243902077	18.278210975609795	4.326610975609782	-3.1127890243902243	-1.2648890243902144	8.392610975609784	11.95441097560979	-1.7401890243902187	23.59231097560979	0.3380109756097909	8.668510975609792	-12.86748902439021	24.72071097560979	-2.7862890243902143	-1.6616890243902276	16.058810975609788	48.572110975609775	7.894710975609797	4.365510975609794	-1.7012890243902064	4.341310975609787	3.7128109756097842
h2-aa	-0.004423735254719109	-15.992776829268294	-25.010976829268294	-8.29317682926829	238.0254231707317	-16.287976829268295	-8.127176829268294	-13.121476829268296	-9.074976829268294	-18.206376829268294	-19.654676829268297	-23.038176829268295	-17.012876829268293	5.7870231707317075	-18.646276829268295	-19.504576829268295	-8.96077682926829	-6.418476829268293	-19.795676829268295	-27.293976829268296	-20.400976829268295	-22.739976829268294	-18.771176829268292	-20.505276829268297	-13.023376829268294	-1.1795768292682922	-19.17267682926829	-16.016776829268295	-12.280076829268296	-18.697976829268292	-18.695776829268297	-11.456576829268293	-23.335976829268297	-10.987276829268296	-11.28867682926829	-19.970076829268294	-17.547976829268293	-11.165776829268296	-20.597076829268296	-22.332676829268294	-19.881676829268294	-18.366276829268294	-15.408176829268292	-15.110376829268297	-14.516876829268291	-27.23497682926829	-5.354976829268281	-24.319976829268292	-15.081776829268293	-15.86337682926829	-21.039176829268293	-18.617976829268294	-5.820276829268295	-9.204176829268292	-19.478176829268293	-16.807376829268293	-11.680776829268297	-20.726976829268295	-0.7747768292682906	-15.180476829268294	-14.551276829268296	-13.857776829268296	-10.851876829268292	-19.814476829268294	-14.637376829268291	-8.554176829268293	-18.431776829268294	-22.981876829268295	-19.430276829268294	1055.6866231707315	-16.708176829268297	-22.76367682926829	-17.713276829268295	-8.237576829268292	-22.974176829268295	-18.068776829268295	-15.103076829268296	-19.999876829268295	-16.472076829268296	-19.058776829268297	-18.438576829268293	-23.808576829268297	-21.96677682926829
h2-ea-ps	-0.003167265759112971	-18.28482073170732	-19.978420731707317	-14.874620731707317	353.68577926829266	-8.679020731707318	14.312579268292687	-16.02222073170732	-19.836020731707322	-15.20712073170732	-16.003220731707323	-19.99972073170732	-15.919320731707323	-5.098420731707321	-20.682220731707318	-16.28462073170732	-11.448720731707319	-16.59192073170732	-18.186720731707318	-14.211320731707318	-19.25142073170732	-21.561620731707322	-16.057420731707317	-18.45112073170732	-12.487420731707317	-12.453520731707322	-21.32012073170732	-10.221520731707322	-18.458720731707317	-16.43052073170732	-16.48302073170732	-21.900720731707317	-18.393420731707323	-15.457220731707316	-14.86612073170732	0.634679268292679	-16.961320731707318	-18.05002073170732	-21.733320731707323	-22.05472073170732	-20.290920731707317	-17.17032073170732	-16.26302073170732	-12.186220731707323	-20.002820731707317	-22.80852073170732	-1.2265207317073177	-19.54722073170732	-13.308620731707322	-17.441620731707317	-18.95542073170732	-24.211020731707322	-3.5936207317073183	-15.978120731707321	-17.187120731707317	-14.73492073170732	-17.992520731707323	-13.169920731707322	-6.925620731707319	-13.00912073170732	-20.175320731707316	-21.883620731707317	-9.959820731707318	-8.433920731707317	-16.075420731707318	-18.126320731707317	-15.540020731707322	-20.068920731707323	-14.36912073170732	898.8856792682927	-14.393820731707322	-25.519720731707316	-10.150020731707308	-5.213620731707323	-22.965820731707318	-23.43442073170732	-18.24242073170732	-20.410320731707323	-13.433420731707322	-9.030020731707317	-15.940520731707316	-16.240620731707317	-22.00652073170732
hdgf	0.010055639781464431	112.57602682926824	284.2894268292682	-22.852673170731805	51.50512682926819	42.74162682926817	-13.156773170731753	-58.374073170731776	14.929726829268247	-35.693373170731775	19.437726829268172	70.57762682926818	-7.522473170731814	-15.340273170731734	-83.56747317073177	-170.9853731707318	90.66092682926819	270.1798268292682	41.317126829268204	-134.15327317073184	-144.16547317073184	-39.260973170731745	-34.16107317073181	-12.199273170731772	5.012826829268192	62.25622682926826	93.88832682926818	-78.22597317073178	-121.49967317073174	-11.053373170731788	-45.92857317073174	38.752926829268176	-86.92357317073174	-135.44657317073177	43.175126829268265	9.186426829268157	232.80652682926825	119.96322682926825	6.206726829268177	4.9618268292682615	-72.35127317073182	-76.86017317073174	-32.71167317073184	-53.01577317073179	22.49822682926822	74.93832682926825	29.21532682926818	-83.86877317073174	-56.08737317073178	-46.20207317073175	240.81102682926826	153.8696268292682	158.42242682926826	113.86182682926824	-168.6223731707318	28.881926829268195	68.18652682926825	-25.692573170731748	-115.61967317073174	-66.34107317073176	69.33582682926817	-59.161673170731774	238.05972682926824	107.0291268292682	31.251326829268237	40.0232268292682	-31.11677317073179	-84.63927317073183	-181.95357317073177	-208.1615731707318	171.06952682926817	26.383626829268223	-0.8626731707317958	-74.2806731707318	-78.02137317073175	-21.347473170731746	-9.207373170731785	-1.2916731707317695	-150.6889731707318	-42.90927317073181	-137.86327317073176	-40.68127317073174	-18.19297317073176
hexa	-0.003678917916268205	31.178615853658584	22.42191585365856	-56.85668414634142	-16.325184146341428	-45.33148414634144	-22.454384146341454	-23.28128414634142	38.44931585365856	19.711515853658568	8.61681585365858	66.29141585365858	-45.36068414634144	17.868615853658582	-94.66728414634144	-117.07538414634143	-47.36308414634141	55.739115853658575	-60.97688414634143	-100.85538414634141	-46.82148414634145	-26.57188414634146	8.671115853658591	18.621715853658543	3.577215853658572	25.37651585365859	-1.5183841463414183	-10.135484146341412	227.13781585365854	273.8704158536586	-21.222884146341414	-47.76788414634143	-62.10498414634145	-82.54308414634141	-39.18548414634142	-39.04148414634142	41.88511585365859	24.05891585365856	-33.21218414634143	-7.48988414634141	-25.419784146341442	-121.77098414634145	156.24771585365858	133.43111585365858	-56.29268414634146	-15.82068414634142	-34.38838414634142	-10.697784146341462	-15.60068414634145	-34.181384146341486	272.89951585365856	222.71841585365854	63.685715853658564	63.50611585365857	51.01461585365854	197.7268158536586	-9.186684146341406	1.2532158536585598	-58.15968414634142	-14.115684146341437	-2.151084146341418	-61.26558414634144	155.5274158536585	163.51871585365853	-69.72448414634141	-69.15258414634144	-49.36598414634142	-53.32298414634141	-5.228884146341443	-23.639084146341418	9.592715853658547	13.484615853658568	-55.41348414634143	-88.80328414634141	-28.769584146341458	-47.98798414634143	-25.527184146341426	5.931215853658557	-89.11268414634145	-12.049184146341418	-97.49068414634144	-74.86548414634143	-96.34658414634146
hif1a	0.0045880849778425535	-6.472967073170821	-53.785767073170746	-79.24966707317071	196.67503292682932	-28.270767073170646	-67.42096707317069	255.8639329268292	-32.32346707317083	200.91453292682922	150.25353292682917	85.26923292682932	97.11773292682938	219.43203292682915	-66.92336707317077	-10.65086707317073	-79.15956707317082	-428.9896670731707	360.95873292682927	35.776932926829204	-85.75226707317074	88.23373292682936	179.31583292682922	104.56143292682918	-13.12636707317074	74.26373292682933	115.33783292682915	87.0437329268293	-62.37726707317074	34.15453292682923	-113.51456707317084	27.207232926829192	-126.2447670731708	-103.85646707317073	52.430832926829225	134.1805329268293	-64.22656707317083	-88.04346707317063	-144.89416707317082	-13.664067073170827	19.89953292682935	123.6356329268292	130.98463292682936	45.239432926829295	66.63483292682918	214.28063292682918	102.82143292682917	165.33503292682917	-195.15836707317078	-161.62176707317076	138.2978329268292	66.86273292682927	-46.03276707317082	-194.03496707317072	33.443432926829246	49.21853292682931	99.39343292682929	125.05153292682917	-173.47996707317077	-55.57436707317083	-11.885367073170755	-26.888567073170634	-230.05796707317074	2.1201329268292284	-254.75986707317077	-239.35586707317077	68.33683292682917	115.03733292682932	-88.6587670731708	-351.2097670731707	275.4934329268292	384.4522329268293	32.50693292682922	-191.71056707317075	-107.86966707317083	-50.76216707317076	-32.67386707317064	-29.061967073170763	-140.39456707317072	-366.09016707317073	-64.63036707317065	10.587932926829353	-87.76586707317074
