Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunD/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10)	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 - Tags
-1630	0.852400394872483	0.00407386379258222	0.00398267850760242	0.675740913944221	0.00314096395479915	0.00312413736218416	0.847063365501836	0.00402051084655347	0.00383286134557747	0.925824795927913	0.0046091666437548	0.00419543042533901	0.988795224169457	0.00487422671908949	0.00456011657639338
-1620	0.8546646759389	0.00417610183937776	0.0039780731901792	0.67659828470534	0.0031933133540458	0.00313161584779082	0.850448617488309	0.00416100739600218	0.0039300541640317	0.928418162986652	0.00455109840257364	0.00409744026834579	0.992020495907421	0.00482706002034599	0.00441560583981753
-1610	0.856715138696382	0.00413373291908412	0.00391451980973873	0.677876043710621	0.00327651150641992	0.00309796266256083	0.853725037346621	0.00417640427813355	0.00389348656896971	0.932945689276351	0.00446157653075268	0.0044337521651867	0.995814250793444	0.00480999972505578	0.00459724780731912
-1600	0.858864286827219	0.00412268015726838	0.00395136234912452	0.678490031804068	0.00319611778614829	0.00320733551455829	0.855672559640023	0.00416389431140181	0.00402051084655347	0.93539417549382	0.0044990789365155	0.00428858156223379	0.999451382771328	0.00489229056116147	0.00466950317560704
-1590	0.86005947634896	0.00415491737923094	0.00394030958730878	0.679651630899777	0.00330268620604324	0.00320359627175495	0.858364722810315	0.00418698963459887	0.00403109620301879	0.939494303301771	0.00458255203321344	0.00429946935745525	1.00464894298215	0.00495852464875873	0.00461129746226399
-1580	0.863486051812667	0.00418807566467814	0.00404162657061967	0.680802167146957	0.00322883616067744	0.00313348546919248	0.860495541319566	0.00418698963459886	0.00390984575623427	0.943152544543848	0.00463336174424696	0.00435511808858722	1.00720131629996	0.00503178356382843	0.00474978691814918
-1570	0.864379702693601	0.00420097055346316	0.00403702125319645	0.681405092391873	0.00324192351048911	0.00323257540348078	0.863582936955284	0.0042274064501937	0.004032058508152	0.944101514054168	0.00439866926947309	0.00435390833356259	1.00991611337436	0.00498662395864848	0.00459423716697379
-1560	0.865541997090891	0.00416689120453132	0.00410517995106014	0.682511377244929	0.0032839899920266	0.00308954936625334	0.866372476240245	0.00425338868879038	0.00411096752907524	0.948542111839105	0.00455835693272129	0.00432729372302123	1.01449878364953	0.00495852464875873	0.00470864150009633
-1550	0.866276654870309	0.0041438646174152	0.00404070550713502	0.684912015376063	0.00333166533776907	0.00322416210717328	0.867712829818645	0.00421297187319554	0.00395314948722873	0.952881293035152	0.00477490308212604	0.00449061065134326	1.01981816167779	0.00508196090291727	0.00466147480135283
-1540	0.867510222037244	0.00415860163316952	0.00389333534959191	0.68680376247479	0.00332325204146157	0.00319050892194329	0.870359168934974	0.00431690082758226	0.00405707844161546	0.955481904135955	0.00474828847158467	0.00426075719666782	1.0251665439483	0.00517027301971362	0.00451796761155876
