Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunB/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10)	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 - Tags
-2000	0.987236892795842	0.00485540573670007	0.00466486884040197	0.771589509553193	0.0036075508703113	0.00338416278499629	1.01618043638147	0.00479823486148573	0.00474675165481742	1.09698837187112	0.00550997793576857	0.00497063005638635	1.23577183005586	0.00583069379749948	0.00591301789654336
-1990	0.987569315541847	0.00498352537386604	0.00471414562392734	0.774312070338628	0.0037742583966658	0.00373758274086781	1.01930620250061	0.00495611669526853	0.00464721745525871	1.09812520093425	0.00503103701887715	0.00538916401078695	1.23777872565959	0.00612777641578828	0.00599892130424133
-1980	0.989329200667753	0.00481269919097808	0.00420823731306686	0.774075325922503	0.00363422407452803	0.00352419710713406	1.02212552096102	0.00487374356459925	0.0048600147094877	1.09995962964975	0.00545388575631282	0.00507849963226279	1.23587527828285	0.0056087766609464	0.00593807305712194
-1970	0.993416045015691	0.00475685216964932	0.00473385633733749	0.77326644916741	0.00339749938710465	0.00373758274086781	1.02179864345837	0.00480853150281939	0.00468840402059335	1.10259500611428	0.00532444226526108	0.00500083353763175	1.23777872565959	0.00605619024270664	0.00592733513115969
-1960	0.993220502223924	0.00471414562392734	0.00444148075508695	0.773621565791597	0.00356087276293205	0.00336749203236084	1.02463839176269	0.0050144643294926	0.00469526844814912	1.10499784936134	0.00532444226526108	0.00493179700907083	1.23726148452461	0.00593091443981377	0.00582353518019132
-1950	0.997444226526099	0.0049605295415542	0.00441519980387342	0.776541413590469	0.00386761461142431	0.00363422407452803	1.02557816458282	0.00493209119882332	0.00485315028193193	1.10851168464738	0.00570845795538123	0.00515616572689383	1.23951665587313	0.00584501103211581	0.00579490071095866
-1940	1.00059246547355	0.00483569502328992	0.00469772002941888	0.776640057097188	0.00379759745035542	0.0036108850208384	1.0238824875378	0.00469870066192701	0.00477420936504052	1.10729734451176	0.0052208874724197	0.00507418484922773	1.24524768764874	0.00627452807060564	0.00559088011767599
-1930	1.00184393934086	0.00482255454768316	0.00465172836479521	0.774805287872221	0.00360421671978422	0.00368757048296146	1.02496526926535	0.00496984555038008	0.00467124295170392	1.10933846942056	0.00494042657514094	0.00512164746261337	1.24932354779241	0.00604903162539848	0.00553003187055659
-1920	1.00313452176653	0.00471743074282903	0.00478641823976455	0.776423041382407	0.00385094385878886	0.00356087276293205	1.02645664787121	0.00487374356459924	0.00460603088992407	1.10939014346889	0.00543231184113753	0.00484118656533462	1.25300630467349	0.00643201765138524	0.00577700416768825
-1910	1.00413179000454	0.00483569502328993	0.00462216229467998	0.776975445020031	0.00359088011767586	0.00355420446187787	1.02764157881834	0.00483598921304249	0.00490120127482233	1.11316234899654	0.00548408923755822	0.00524677617063004	1.25530285531281	0.00610630056386379	0.00595239029173826
