Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-cJun/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20)	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 - Tags
-2000	1.28569221852286	0.00628548595783535	0.00580223000228321	1.34468287048431	0.0065924347362816	0.00613730116447245	1.21983014036723	0.00551172083111346	0.00556161047263869	1.41696702655484	0.00708524240809754	0.00625709719156673	1.29387712131867	0.0062904330618767	0.005979222163026
-1990	1.28931799318261	0.00629496156480695	0.0059727909277722	1.34985203458042	0.00671146967044707	0.00604102290889743	1.22449115501283	0.00586745566633681	0.00562234568840852	1.42626413911324	0.00702389831798415	0.00629720678894857	1.29718126726986	0.00617124590912537	0.00571215465408317
-1980	1.29419596836917	0.00623810792297729	0.00593804703554295	1.35439307315888	0.00647164928837841	0.0062808432909661	1.23001723331842	0.00612774944820754	0.00564620595174667	1.43220474124647	0.00694367912322048	0.00637270720754967	1.30446360494629	0.00636547682472014	0.00606971611233718
-1970	1.30032614408256	0.00653185173909721	0.00601701042697305	1.35896500315624	0.00680774792602208	0.00635261435421293	1.23493647592223	0.00625789633914292	0.00569392647842298	1.43734483670927	0.00704041403455314	0.00651191110434544	1.31091329784301	0.00655529340132411	0.0059770149935306
-1960	1.30316695721804	0.0064370956693811	0.00595699824948617	1.36474169849074	0.00673247583529979	0.00646989877464067	1.23953293357828	0.00595855848999157	0.00576333815358851	1.44270963579886	0.00704749219879698	0.00680683461450599	1.31635853037057	0.00626394702793197	0.00588872821371479
-1950	1.30886727304909	0.00626653474389212	0.00604543724788788	1.3684280744796	0.00667295836821707	0.00643488849988612	1.24495572070059	0.0060366466245528	0.00596506583453834	1.44554651908707	0.00707816424385368	0.00650247355202031	1.31871108228782	0.0062021462820609	0.00608075195981416
-1940	1.31473579492105	0.00655712002435484	0.00592541289291415	1.37106414222583	0.00665720374457752	0.00624933404368701	1.24833850695307	0.00601061724636572	0.00571995585661004	1.45589692989604	0.00743679123220891	0.00659213029910911	1.32354835196036	0.00646700662150832	0.00618007458710694
-1930	1.31931473714599	0.00634865667097941	0.00616862013851881	1.3761303349256	0.00662744501103615	0.00634036075804883	1.25448433235836	0.00628392571732999	0.00571995585661006	1.46154260851912	0.00716782099094249	0.00678324073369314	1.32587447071	0.00645597077403133	0.00594170028160427
-1920	1.32365071508961	0.00653816881041162	0.00634549813532222	1.38340011550699	0.0067447294314639	0.00609703934850472	1.25986838528693	0.00624488165004938	0.00572212497145897	1.46654226421517	0.00724096202146231	0.00678324073369314	1.33138578615659	0.00665461602861691	0.0060653017733464
-1910	1.32423009145276	0.00629180302914976	0.00590962021462813	1.39001087915182	0.00680774792602209	0.00619331760407973	1.26401294401613	0.00604098485425063	0.00573080143085467	1.4721598548849	0.00706164852728471	0.00665111500114122	1.33688388501937	0.0067075880965064	0.00598363650201678
-1900	1.33110784957022	0.00648447370423916	0.00615914453154721	1.39585965446375	0.00683050460461254	0.00645939569221431	1.26655648940445	0.00598024963848079	0.00584576451784758	1.47991213000912	0.00708760179617883	0.00670538092701076	1.34522354940017	0.0065685364182965	0.00604543724788783
-1890	1.33649044287954	0.00663924195144214	0.00616862013851882	1.40212031536104	0.00687776847553118	0.00643138747241067	1.26700838833131	0.00598458786817864	0.00570477205266759	1.48715882197306	0.00731882182814469	0.00662516173224709	1.3522283388167	0.00661930131669058	0.00625732551944578
-1880	1.34157400322723	0.00669293705761459	0.00611808356800356	1.40515797155297	0.00691803029149892	0.00653991932414977	1.27192763093511	0.00626006545399183	0.00596723494938726	1.49158267462547	0.00732354060430726	0.00691536646624506	1.35703917532163	0.0068378110967347	0.00619552477357472
-1870	1.34802190146235	0.00666766877235697	0.00628232742217814	1.41127447249539	0.00693203440140073	0.00633861024431111	1.27488434105656	0.00611473475911401	0.00584142628814973	1.49779011231552	0.00747926021767203	0.006790318897937	1.36187644499418	0.00666785904558928	0.00622201080751945
-1860	1.35181588216302	0.00656027856001205	0.00616230306720441	1.41990347550842	0.00698980135474574	0.00652066367303477	1.27843497548188	0.00608219803638018	0.00620366846791984	1.50408181386561	0.00754532308394799	0.00669122459852305	1.36730846093793	0.00688857599512879	0.00635664814673856
-1850	1.35669385734958	0.00663292488012773	0.00612440063931796	1.42493877678929	0.00701956008828711	0.00628784534591701	1.28378029421673	0.00635333739249552	0.00582407336935834	1.51033138348568	0.00723388385721846	0.00695311667554562	1.37186818235058	0.00661709414719518	0.0062926402313721
-1840	1.36018880508862	0.006512900525154	0.00629812010046416	1.43047863791222	0.00703356419818893	0.00637362051906566	1.28797649853756	0.0063034477509703	0.00599760255727217	1.5165528651524	0.00748633838191587	0.00680683461450598	1.37694335053161	0.0067451099779281	0.00639196285866488
-1830	1.36383326930847	0.00655712002435484	0.0062475835299489	1.43685256734547	0.0071140878301244	0.00664144912093797	1.2919273862981	0.00621017581246662	0.00589131592967496	1.52326588600273	0.00737544714209551	0.00715838343861735	1.38092154225684	0.00671200243549717	0.00623746099398722
-1820	1.3672534588071	0.00659186391658408	0.00601385189131583	1.44305144540495	0.00728563817642169	0.00651366161808386	1.29631726158759	0.00613642590760323	0.00617763908973277	1.52615894519763	0.00735657203744523	0.00692952279473278	1.38479400131163	0.0067429028084327	0.00640962021462804
-1810	1.37215012355377	0.00685718091178918	0.00636129081360822	1.45057865447718	0.00728738869015942	0.00636486795037702	1.2980990344992	0.00626657279853859	0.00583491894360296	1.53242255879438	0.00741083796331478	0.00697199178019589	1.39014671775256	0.00689519750361497	0.00629705457036288
-1800	1.37510307404986	0.0066013395235557	0.00635497374229381	1.46026826287249	0.00715610015982986	0.00662219346982297	1.30418030291493	0.00639021234492721	0.00616245528579031	1.53905131578465	0.00748633838191588	0.00689649136159479	1.39507650351174	0.00687091863916564	0.00665240885912151
-1790	1.37684120313932	0.00657607123829807	0.00620968110206245	1.46251303931263	0.00695654159372893	0.00682700357713709	1.30532941732895	0.00631212421036599	0.00619716112337309	1.54447229078094	0.00753116675546029	0.00697199178019588	1.39682109257397	0.00685105411370706	0.0062440825024734
-1780	1.38319565357393	0.00686033944744638	0.00639603470583747	1.46746596347644	0.00724887738792942	0.00675523251389026	1.30749853217787	0.00616028617094139	0.00603230839485494	1.55169089479154	0.00734949387320139	0.0068351472714814	1.40518719012238	0.00678704619834061	0.00635885531623395
-1770	1.38586826066849	0.00645288834766712	0.00635181520663662	1.47288225892376	0.00702656214323802	0.00655217292031387	1.31222410381302	0.00640756526371861	0.00595855848999157	1.5585443554086	0.00768924575690634	0.00711827384123552	1.41350042133558	0.00708501408021896	0.00641182738412345
-1760	1.39136299133842	0.00674663216378706	0.00627916888652094	1.47963718252346	0.0072156176269126	0.00674998097267707	1.31918334728665	0.00669822665347426	0.00614510236699892	1.56317886771113	0.00789687190805938	0.00711827384123552	1.42158897062409	0.00703645635132026	0.00654425755384715
-1750	1.39588586488305	0.00677821752035908	0.00652869320344001	1.48672161459144	0.0072926402313726	0.00694078697008936	1.32124917095229	0.00637502854098475	0.00607135246213556	1.57152098985567	0.00785676231067753	0.0071206332293168	1.42456270198017	0.00685546845269787	0.00641624172311422
-1740	1.40098811479084	0.00699615648070612	0.00637708349189423	1.49185988726865	0.00725938047035579	0.00687601796179345	1.3259230969958	0.00647914605373305	0.00622535961640908	1.57661895338844	0.00789215313189679	0.0071064769008291	1.42961143699359	0.00704969936829262	0.00664358018113992
