Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE40684-Rudensky-FoxP3-Enhancers/FoxP3-GFP-CD4TCell-TReg-FoxP3/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined)	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined - Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined - Tags
-1340	1.59534035202589	0.00791301660190769	0.00731587778170277	1.93331129222625	0.00937001059696294	0.00885128929706883
-1330	1.60211368472742	0.00785367361356435	0.00747907099964697	1.94429271738844	0.00947686329918829	0.00883186153302786
-1320	1.60667070155333	0.00795937831155093	0.00727693394560244	1.95567691326855	0.00975273754857019	0.00851713175556404
-1310	1.61584127387545	0.00815595196043829	0.00734925821264586	1.96462079244595	0.00972165312610461	0.00913687742847121
-1300	1.62037567523324	0.00795196043800803	0.00741601907453217	1.97256959102613	0.00969445425644725	0.00918933239138183
-1290	1.62847201281971	0.00797977746379396	0.00755881314023333	1.97990238733184	0.00956234546096862	0.00866089720946728
-1280	1.63565242394738	0.00824682091133902	0.00761444719180524	1.9914050451878	0.00977216531261116	0.00888043094313029
-1270	1.64180383127566	0.00802613917343721	0.00721944542564482	2.00310908840273	0.00999558459908239	0.00887265983751392
-1260	1.64821531648729	0.00781658424584974	0.00752357824090448	2.01090388641429	0.00960702931826286	0.00901253973860894
-1250	1.65134755882173	0.00801501236312285	0.00738078417520329	2.01937391768826	0.009987813493466	0.00920098904980642
-1240	1.65835835393851	0.00778691275167808	0.0075328505828331	2.03026057326975	0.0100014129282947	0.00942635111268173
-1230	1.66391045136164	0.00794268809607938	0.00747536206287548	2.03905045187854	0.00977410808901524	0.00936029671494242
-1220	1.67012970509427	0.00827463793712499	0.00739376545390339	2.04568432252667	0.00994312963617174	0.00924373013069656
-1210	1.67607757320947	0.00802057576828003	0.00757179441893345	2.05301711883238	0.0103996820911347	0.00967696926881035
-1200	1.68272652083636	0.00800759448957992	0.00777764040974942	2.0598405286419	0.00995478629459632	0.00931949841045639
-1190	1.68644676534188	0.00794083362769366	0.00753470505121887	2.06867779204102	0.0101898622394921	0.00927287177675802
-1180	1.69096985896561	0.00799275874249406	0.00773313316849193	2.0778112103798	0.00993147297774719	0.00938943836100391
-1170	1.69623926303725	0.00819304132815286	0.00787592723419311	2.08517954527827	0.00991204521370619	0.00974885199576198
-1160	1.70205143834374	0.00850644648534117	0.0079501059696223	2.09633866340424	0.0105356764394216	0.00974302366654969
-1150	1.70596391432827	0.00842299540798337	0.00784996467679291	2.10785316745779	0.0106172730483936	0.0093933239138121
-1140	1.71135770347457	0.00839517838219741	0.00797792299540822	2.12030352112064	0.0104210526315798	0.00959148710703007
-1130	1.72033604431767	0.00883097845284387	0.00785367361356435	2.13269464379555	0.0108717767573304	0.00978576474743983
-1120	1.72871507525563	0.00846564818085512	0.00811144471918079	2.14359314557464	0.0102539738608274	0.0095468032497358
-1110	1.73229962695244	0.00853426351112712	0.00786480042387874	2.15700304124194	0.0106192158247978	0.00985959025079554
-1100	1.74132319873178	0.00871414694454289	0.00788334510773604	2.16831615993654	0.0108018368067829	0.00957011656658501
-1090	1.7497700760741	0.00856022606852733	0.00756993995054773	2.17980697159492	0.0106328152596264	0.00957400211939319
-1080	1.76001488313185	0.00862142352525642	0.00797421405863678	2.19107270549917	0.0107377251854477	0.00963811374072842
-1070	1.76548782641656	0.00840630519251177	0.00807806428823766	2.20482614089647	0.0109844577887681	0.0098129636170972
-1060	1.77055369127514	0.00850273754856972	0.00784069233486423	2.21803465120481	0.0110524549629115	0.00999947015189057
-1050	1.77708956156143	0.00844895796538357	0.00785367361356436	2.23261732043313	0.0112972447898278	0.00965948428117348
-1040	1.78482405165801	0.00881614270575803	0.00824311197456759	2.24475967295874	0.0110038855528091	0.0102423172024028
-1030	1.79322569806409	0.00870302013422852	0.00827278346873922	2.25774310551295	0.0112583892617459	0.00995867184740451
-1020	1.80212488476878	0.00896820911338786	0.00820973154362445	2.27201777360403	0.0113516425291426	0.0100441540091848
-1010	1.80684020987152	0.00854353585305576	0.00805210173083743	2.28375735541172	0.0107960084775707	0.0103841398799019
-1000	1.81869071516569	0.00884581419992969	0.00836365241964002	2.30357604397303	0.0117887672200646	0.0102403744259987
-990	1.82639128206009	0.00909802190038892	0.00817078770752409	2.32027918256924	0.0116100317908876	0.010762981278701
-980	1.83897679006812	0.0093465206640767	0.00828947368421081	2.33340476949448	0.0116799717414351	0.0102306605439782
-970	1.849628675552	0.00901827975980254	0.00857877075238462	2.35194406871651	0.0117285411515375	0.0107513246202764
-960	1.86029186876995	0.00950600494524943	0.0085954609678562	2.36727304839274	0.0120141292829399	0.0109922288943845
-950	1.87012959740156	0.00942811727304881	0.0084767749911695	2.38250725848828	0.011856764394208	0.0106269869304141
-940	1.8815164855993	0.00937248322147692	0.00866036736135676	2.40175732956547	0.0119927587424948	0.011021370540446
-930	1.89216837108319	0.00960243730130742	0.00864367714588517	2.41400629786935	0.0119577887672211	0.0108368067820567
-920	1.90102232685164	0.00958018368067866	0.0084767749911695	2.43094636041728	0.0121093253267407	0.0103141999293544
-910	1.91195690568701	0.00936506534793401	0.00845266690215503	2.4542952158592	0.0125581066760872	0.0107726951607215
-900	1.92139886362654	0.00929274108089054	0.00838961497704022	2.47164989532264	0.0122647474390685	0.0107085835393862
-890	1.93228821152567	0.00942440833627737	0.00843597668668344	2.49149227627912	0.0125989049805733	0.0110310844224665
-880	1.94174147719927	0.00929274108089056	0.00852684563758422	2.5065251010157	0.0122647474390685	0.0108581773225018
-870	1.94920458167843	0.00935022960084818	0.00862513246202785	2.52539609377014	0.0124998233839643	0.0109766866831517
-860	1.95558214368789	0.00912583892617483	0.00858247968915609	2.54906479654689	0.0131448251501247	0.0112525609325336
-850	1.96521633310643	0.00958018368067864	0.00867705757682833	2.56746194139788	0.0124415400918414	0.0111826209819861
-840	1.97679545278318	0.00964323560579347	0.00915365595196082	2.58921156016571	0.0130981985164264	0.0115808901448261
-830	1.98984457788764	0.0102867361356417	0.00884025079477251	2.60980025157011	0.0134848110208418	0.011499293535854
-820	2.00337993555666	0.0101291063228547	0.00916478276227517	2.63108786863208	0.0132594489579665	0.0119694454256456
-810	2.01497036296746	0.0105074178735435	0.00959687389615022	2.64956793686617	0.0133157894736853	0.0119908159660907
-800	2.02614240421808	0.0103219710349705	0.0092723419286475	2.67521495463978	0.0140287884139892	0.011718827269517
-790	2.04060499607996	0.0105241080890151	0.00948560579300644	2.69878888783584	0.0137179441893336	0.0121073825503366
-780	2.05581389838975	0.010922818791947	0.00937433768986265	2.72190081932605	0.0137937124690934	0.012194807488521
-770	2.0710906471039	0.0107874425997887	0.00959501942776449	2.74402951641662	0.013824796891559	0.012076298127871
-760	2.08265845904659	0.0106539208760162	0.00931870363829075	2.77011484350091	0.0142366654892277	0.0121501236312267
-750	2.0969175116954	0.0106427940657018	0.00914438361003213	2.79783494585205	0.0141298127870023	0.0121229247615694
-740	2.11788205064139	0.0110767396679625	0.00941884493112014	2.82351750221841	0.0143959731543637	0.0123813140233143
-730	2.13194887181119	0.0105389438361009	0.00929088661250484	2.84416542461074	0.0139083362769352	0.0124434828682455
-720	2.14388983897784	0.0101773225008836	0.00908318615330308	2.86589135098339	0.0145183680678218	0.0121714941716718
-710	2.16100974834366	0.0106149770399158	0.00908133168491734	2.89309022064076	0.0143007771105629	0.0126999293535864
-700	2.17408148891624	0.0102737548569416	0.0091425291416464	2.91081213222935	0.0140093606499482	0.0125037089367725
-690	2.19122401375017	0.0105259625574008	0.00944109855174892	2.93225374985994	0.0147068173790193	0.0130379724478994
-680	2.20613891497442	0.0107967149417173	0.0097025785941368	2.94828165519375	0.0141783821971047	0.0126202755210184
-670	2.22174358797629	0.0111713175556347	0.00965807135287929	2.97395236536252	0.0149710349699766	0.0130690568703649
-660	2.2332774767168	0.0109413634758042	0.0098768986223954	2.99604552386034	0.0153498763687756	0.0132827622748157
-650	2.25036346288045	0.0115218120805377	0.00979901095019477	3.0183519139147	0.0151886259272355	0.0133313316849181
-640	2.26602467455261	0.01146432356058	0.00994365948428169	3.04722109743169	0.0156043800777124	0.0136829742140598
-630	2.28538351526218	0.0118426351112689	0.0103813140233139	3.07392242679044	0.0159890498057238	0.0136596608972107
-620	2.30693605637925	0.0122598904980581	0.0105778876722013	3.10455669374773	0.0162668668315098	0.0140598728364548
-610	2.32552597117278	0.0121597492052286	0.0106539208760161	3.12978909460583	0.0162960084775712	0.0141880960791252
-600	2.342340571719	0.0121560402684572	0.010305280819499	3.16250829233825	0.0168127870010612	0.0137296008477582
-590	2.36202733671629	0.0119223772518553	0.0105630519251154	3.19343871423519	0.0166612504415416	0.0142347227128236
-580	2.38277702871515	0.0123396326386444	0.0106149770399158	3.22318451637354	0.0168147297774653	0.0148544683857307
-570	2.39814423930177	0.0121634581420001	0.0110415047686337	3.24923430486507	0.0170634051571898	0.0141997527375498
-560	2.41399768245295	0.0122432002825865	0.01025706464147	3.27829302754343	0.0166631932179457	0.0139355351465925
-550	2.43421591095102	0.0124342105263166	0.0106650476863305	3.31237453799823	0.0170536912751693	0.0145785941363488
-540	2.45420798476791	0.0122988343341584	0.010325679971742	3.34163464603556	0.0169274108089029	0.0140482161780302
-530	2.4731710547854	0.0120985517484996	0.0104814553161433	3.37428276658246	0.0167545037089383	0.0140501589544343
-520	2.48966903877795	0.0120948428117281	0.0102236842105269	3.40106701932432	0.0167972447898284	0.0142327799364195
-510	2.50634794651546	0.0120670257859421	0.010826386435889	3.43260159729814	0.0170750618156144	0.0150176616036749
-500	2.52358093322187	0.0124305015895452	0.010689155775345	3.46458633078024	0.017624867537974	0.0145377958318628
-490	2.54413839374173	0.0126790003532329	0.0108208230307318	3.4987863032109	0.0180056517131772	0.0147048746026152
-480	2.56461670012316	0.012857029318263	0.0115644648534094	3.54061522688693	0.0184932885906054	0.0155849523136714
-470	2.58447308113134	0.0134078064288248	0.0114494878134942	3.58263368972433	0.0191985164252925	0.0155441540091854
-460	2.61196218262956	0.0139715648180865	0.0120373542917705	3.6251852314531	0.0193442246555997	0.0160881314023327
-450	2.63786820135948	0.0146521547156493	0.0122116743200291	3.66806846671427	0.0199406570116574	0.0159327092900049
-440	2.66445268413295	0.0146669904627352	0.0122024019781004	3.71290632457713	0.0201640762981284	0.0163329212292491
-430	2.69063008848029	0.0146818262098211	0.0121745849523145	3.75401263020041	0.0202320734722717	0.0165757682797613
-420	2.71952134900187	0.0147819675026504	0.0123433415754159	3.79623247839677	0.0201077357824096	0.0164281172730498
-410	2.75035753978165	0.0153494348286837	0.0119093959731551	3.84615235502401	0.0211704344754505	0.0162571529494893
-400	2.77677240654423	0.0145149240551054	0.0119019780996122	3.8902912872293	0.0203777817025791	0.0161269869304147
-390	2.80188688388999	0.0147726951607218	0.0119909925821272	3.93912131367862	0.0206555987283648	0.0168341575415062
-380	2.82511296964785	0.0146169198163205	0.0119557576827984	3.97865207502297	0.0209217590957261	0.0169837513246218
-370	2.84681251130769	0.0145464500176628	0.0117313670081251	4.01878699244421	0.0205662310137763	0.0163581773225023
-360	2.87213052786652	0.0145093606499482	0.0116312257152957	4.05900483324854	0.0206691981631936	0.0165330271988711
-350	2.90063732543008	0.0147170611091499	0.011327092900036	4.10605793005997	0.0212908866125046	0.016550512186508
-340	2.93209544158313	0.0148635641116225	0.0121523313316857	4.15739935039753	0.0218232073472268	0.0170362062875324
-330	2.96090754796629	0.0150082126457095	0.0122691628399867	4.21120477983296	0.022390498057223	0.0174519604380093
-320	2.99764637592504	0.0159057753444026	0.0124305015895452	4.26469036193357	0.0223322147651001	0.0175141292829405
-310	3.04042353387147	0.0167458495231382	0.0128551748498773	4.32441889016198	0.0234221123277985	0.0184524902861194
-300	3.08234130402939	0.0172057576827991	0.0133484634404813	4.38399341782177	0.024457612151182	0.018685623454611
-290	3.1324911045825	0.0177991875662326	0.0136414694454266	4.45768861300403	0.0253027198869641	0.0193966796185103
-280	3.18450668125539	0.0186299894030395	0.0140142175909583	4.53176288650903	0.0260137760508636	0.0195929000353241
-270	3.23792441695165	0.0190212822324284	0.0140049452490297	4.60545808169129	0.0261361709643216	0.0196239844577897
-260	3.29332100610828	0.0190750618156145	0.0142960967855892	4.68781284730888	0.0267539738608245	0.0198843164959385
-250	3.34855928698809	0.0191529494878152	0.0141903920876026	4.76910145514374	0.0268802543270906	0.0201815612857653
-240	3.39941016705288	0.0190342635111285	0.0138454609678569	4.84004833248606	0.0260759448957948	0.0199969975273761
-230	3.44849704060441	0.0183258565877798	0.0138398975626997	4.90468118651506	0.0255358530554558	0.0202243023666554
-220	3.49026781021956	0.0174802190038871	0.0134226421759105	4.96852034530579	0.025201695513951	0.0194977039915232
-210	3.52687094536959	0.0169331508300968	0.013474567290711	5.01724375597685	0.0240690568703627	0.0199290003532327
-200	3.55402081484604	0.0158445778876734	0.0135543094312973	5.04794910011966	0.0226061462380778	0.0195249028611807
-190	3.57160434130829	0.0152010773578252	0.0132538855528091	5.07249442151777	0.0218562345460964	0.0190780642882384
-180	3.57711120779518	0.0143350406216895	0.0137434652066418	5.07607197318873	0.0198843164959385	0.0203544683857299
-170	3.56744309517445	0.0132872659837523	0.0141755563405168	5.06621593679721	0.0197444365948435	0.020599258212646
-160	3.54981433777597	0.0125899858707179	0.014496379371248	5.04331723686355	0.0187439067467338	0.0209198163193219
-150	3.52181638824508	0.0120076827975988	0.0151064994701531	5.00910541823529	0.0181863299187581	0.0218659484281171
-140	3.47519460071848	0.0115570469798665	0.0156517131755576	4.95745599676051	0.0176151536559535	0.0225245496291057
-130	3.41962839555095	0.0111917167078777	0.0169424231720254	4.89368791515528	0.017823030731192	0.0240496291063218
-120	3.3477225146677	0.0111323737195344	0.017762098198518	4.80683159445503	0.0168361003179103	0.0252036382903551
-110	3.26282404735028	0.0109543447545043	0.017967944189334	4.69576164588906	0.0159987636877443	0.0255475097138803
-100	3.17161586442776	0.0106465030024732	0.0188580890144842	4.58807970983268	0.0169157541504784	0.0260817732250067
-90	3.06943917946769	0.0104332391381143	0.0188154362416125	4.47456944456401	0.0169040974920538	0.0265072412575041
-80	2.96615433656981	0.0105500706464152	0.0188191451783839	4.3480046695556	0.0166204521370555	0.0263848463440461
-70	2.86430557589746	0.0108523489932892	0.0184556693747808	4.22461467550024	0.0168127870010612	0.0260720593429865
-60	2.76895876230922	0.0107355174849882	0.0184538149063951	4.11555858052389	0.0167545037089383	0.0264897562698674
-50	2.68115420733856	0.011169463087249	0.0172224478982706	4.0034106279776	0.0170167785234914	0.0247975980218989
-40	2.60412592292644	0.0111027022253627	0.0169146061462395	3.9116973662671	0.0171819145178397	0.0233133168491691
-30	2.53703713675246	0.0114031261038509	0.0161932179441906	3.83596462510005	0.0174888731896872	0.0228761921582473
-20	2.48645764230509	0.012122659837514	0.0148079300600506	3.77624794306923	0.0180095372659854	0.0211140939597317
-10	2.45279451801048	0.0123804309431305	0.0140271988696584	3.74248627994924	0.0182737548569425	0.0207235959025083
0	2.43570853184684	0.0127624514305907	0.013830625220771	3.72138820204865	0.0191868597668678	0.0205312610385027
10	2.43409152587636	0.0138046626633709	0.0133836983398102	3.71296555556503	0.019674496644296	0.0198901448251508
20	2.44431371746599	0.0139919639703295	0.0123841398799019	3.72060635300797	0.0199445425644655	0.019132462027553
30	2.4775584556004	0.0148913811374084	0.0124879901095028	3.75462863247485	0.0214599081596608	0.0181319321794435
40	2.52098015438821	0.0156943659484293	0.0120039738608273	3.8074863661034	0.0227052278346868	0.0179337689862255
50	2.57971252509235	0.0164825150123645	0.011395708230308	3.87559015602509	0.0234221123277984	0.0175685270222552
60	2.65411741520271	0.0176230130695882	0.0112992758742501	3.96821557494971	0.0248170257859398	0.0169584952313685
70	2.73945688414844	0.0182665135994364	0.0109061285764753	4.06477393147287	0.0249005651713159	0.0169798657718136
80	2.83499592921569	0.0185891910985535	0.0105667608618868	4.17343910192889	0.0258214411868578	0.0164281172730498
90	2.9394680841898	0.018969357117628	0.0103813140233139	4.29201953976435	0.0263848463440459	0.015893853761923
100	3.04328439058848	0.0185131578947385	0.0103998587071711	4.41126336466463	0.025384316495936	0.0165097138820219
110	3.14365183809905	0.0187987460261408	0.0108764570823037	4.52412208906608	0.0264878134934632	0.0170634051571898
120	3.23605864083186	0.0179234369480764	0.0108504945249035	4.63217125724762	0.0248578240904259	0.016608795478631
130	3.31990548888176	0.0175339985870732	0.0106910102437307	4.7354701001972	0.0247859413634744	0.017127516778525
140	3.39582561535607	0.0167996291063243	0.0110025609325333	4.81980318081164	0.0238436948074876	0.0168574708583554
150	3.45599406828574	0.0163378664782776	0.0114494878134942	4.8946000723694	0.0231986930413275	0.0173703638290372
160	3.50703717982954	0.0154736842105276	0.0117220946661964	4.95738491957498	0.0222681031437651	0.0179473684210542
170	3.54230600236058	0.0148450194277652	0.0123192334864014	4.9967735265483	0.0213200282585659	0.0183825503355719
180	3.56924102488989	0.0144833980925479	0.013289120452138	5.032631966641	0.0211412928293891	0.0191033203814916
190	3.58150991634426	0.0144184916990474	0.0139493111974578	5.05818421483392	0.0211296361709644	0.0205332038149067
200	3.58027737333179	0.0134504592016965	0.0151565701165678	5.05741421199083	0.0199659131049105	0.0213783115506887
210	3.56848340670791	0.0140309078064299	0.0160615506888039	5.03690844396953	0.0198376898622403	0.0227479689155767
220	3.54529124415224	0.0138825503355715	0.0167959201695528	5.00389309129746	0.0198998587071712	0.0235095372659828
230	3.51161681212357	0.0137638643588848	0.0170054750971403	4.96363971190037	0.0198707170611098	0.0243935005298468
240	3.47304613124721	0.0138139350052995	0.0183759272341945	4.91329337216004	0.0202340162486759	0.0254989403037777
250	3.43221390355898	0.0150137760508666	0.0190194277640427	4.85600516063434	0.0204516072059347	0.0261575415047665
260	3.37994955673678	0.0145464500176628	0.0194793359237037	4.78131488485486	0.0198240904274115	0.0263712469092173
270	3.32870290597992	0.0145483044860485	0.0190694984104574	4.70974015904049	0.0201465913104915	0.0259185800070627
280	3.27339677869575	0.0142460261391745	0.0190064464853426	4.63439834239378	0.0194607912398455	0.026427587424936
290	3.22459259849571	0.0142942423172035	0.0186429706817396	4.55964883562638	0.0195929000353241	0.0259943482868223
300	3.17631988179644	0.0139010950194288	0.0177379901095035	4.49090535103505	0.0193869657364898	0.0251162133521707
310	3.13312433768982	0.0137323383963274	0.0170703814906408	4.42380848790817	0.0194841045566946	0.0241545390321427
320	3.09561658381504	0.0132297774637947	0.0165288767220078	4.36223195285635	0.0185884846344061	0.0235989049805712
330	3.06344608041626	0.0133929706817389	0.0157258919109868	4.31429039122597	0.0185612857647487	0.022648887318968
