Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunB/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined)	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined - Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined - Tags
-1680	1.18779919755558	0.00581451336111827	0.00556018632017681	1.41512386464875	0.00678607501838746	0.00655307673449432
-1670	1.19103887251178	0.00579494974258432	0.00554371169404296	1.41899138358871	0.00696190242706608	0.00657572934542838
-1660	1.19278427878663	0.00571051728364827	0.0054911988232413	1.42212223225439	0.00691983329247426	0.00657465064966962
-1650	1.19542750195826	0.005597254228978	0.00538926207403804	1.42641728304996	0.00693277764157944	0.00647864672713958
-1640	1.19962777820961	0.00582378033831855	0.00551694042657543	1.43369190200846	0.00710752635449927	0.00644089237558281
-1630	1.20267282153085	0.00574037754351589	0.00565079676391305	1.44119673042766	0.00707408678597757	0.0066814415297873
-1620	1.20616991252039	0.00589173817112072	0.00551076244177524	1.44605743875527	0.00704496200049095	0.00666418239764706
-1610	1.21112360155226	0.0057372885511158	0.00566109340524671	1.45266773898428	0.00701152243196925	0.0068151998038741
-1600	1.21457674346293	0.00595763667565616	0.00567344937484711	1.45765341816199	0.0071161559205694	0.00679470458445757
-1590	1.21328966329623	0.0056580044128466	0.00562093650404543	1.45951482608717	0.00688423633243503	0.00673429762196676
-1580	1.21349057337103	0.00564461877911285	0.00567756803138057	1.4602778060141	0.00691983329247427	0.00665555283157696
-1570	1.21576336859224	0.00572081392498193	0.00564564844324621	1.46633560353741	0.00711507722481064	0.00677097327776477
-1560	1.2157570901524	0.00572596224564878	0.00578465310125064	1.46942041031095	0.00692954155430315	0.00663397891640167
-1550	1.2173267001118	0.00586805589605331	0.00566727139004691	1.47416272520161	0.00706437852414871	0.006769894582006
-1540	1.22014571959888	0.00586290757538648	0.00565697474871325	1.47708967405923	0.00693062025006191	0.00685619024270715
-1530	1.22217365566643	0.00580936504045143	0.00556739396911039	1.47955620399543	0.00715822505516122	0.00688747241971134
-1520	1.22476665131935	0.00588041186565371	0.00565903407697996	1.48279886868489	0.00705467026231983	0.00675910762441835
-1510	1.22582770765191	0.00587526354498689	0.00588761951458726	1.48541010171068	0.00714635940181482	0.0067547928413833
-1500	1.22536310310393	0.00580215739151788	0.00555606766364335	1.48946836563237	0.00709889678842916	0.00683569502329064
-1490	1.2291992298447	0.00588761951458727	0.00582172101005183	1.49217168244245	0.00712802157391581	0.00709134591811782
-1480	1.23054909440978	0.00590306447658777	0.00571875459671521	1.49435538361263	0.00704604069624971	0.00687668546212368
-1470	1.23350623957329	0.00590615346898786	0.00570948761951492	1.49563797917945	0.00700828634469295	0.00698131895072384
-1460	1.23440405647007	0.00575685216964976	0.00560755087031167	1.49705212300954	0.0071377298357447	0.00703201765138577
-1450	1.23654500445469	0.00595660701152279	0.00602353518019159	1.49836102822902	0.00709458200539412	0.00725422897769123
-1440	1.23589204671158	0.00598028928659023	0.0057980387349844	1.49907138885064	0.00731895072321714	0.00711723461632817
-1430	1.23690287552543	0.00585364059818618	0.00562196616817879	1.49972913016696	0.00715283157636741	0.00695003677371967
-1420	1.23711006404007	0.00581760235351837	0.00562299583231214	1.50321515914345	0.00717872027457775	0.00684324589360198
-1410	1.23962771841495	0.0058227506741852	0.0058134836969849	1.50689193310168	0.00719705810247673	0.00681196371659782
-1400	1.24068249630766	0.00586290757538648	0.00576508948271669	1.5125550858352	0.00732434420201096	0.00696621721010114
-1390	1.24205119619226	0.00608840402059367	0.00575479284138302	1.51379163950988	0.00720137288551181	0.00700397156165789
-1380	1.24363336303134	0.00597411130179003	0.00589173817112073	1.51537021866904	0.00707300809021884	0.00708487374356524
-1370	1.24407913225981	0.00590306447658776	0.00572390291738205	1.52009280132022	0.00731463594018208	0.00702338808531566
-1360	1.24660306507452	0.00593086540818865	0.0059535180191227	1.52456544227119	0.00745486638882148	0.00718950723216538
-1350	1.24870006398028	0.00618210345672999	0.00580936504045144	1.52888022530625	0.00751095856827723	0.00694464329492585
-1340	1.25117376927629	0.00601735719539141	0.00575788183378313	1.53445129425548	0.00745378769306271	0.00718195636185404
-1330	1.25543682992602	0.00622946800686484	0.00599367492032398	1.53849640335085	0.00754763422407521	0.00706006374111366
-1320	1.25876440303995	0.00614400588379546	0.0059596960039229	1.54561974180659	0.00775582250551676	0.00720353027702932
-1310	1.26073583314895	0.00612238293699476	0.00590615346898786	1.55080274337919	0.00768139249816201	0.00722834027948091
-1300	1.26430826541654	0.00621196371659761	0.0058680558960533	1.55647905093903	0.00765334640843413	0.00699534199558779
-1290	1.26838297287115	0.00620166707526395	0.00591233145378804	1.56364185387375	0.00771051728364867	0.00724667810737991
-1280	1.27100108228342	0.00602765383672507	0.00572493258151541	1.56921950023614	0.00779573424859106	0.00717440549154269
-1270	1.2727339316786	0.00596587398872309	0.00585878891885302	1.57413282786905	0.00773101250306518	0.00706114243687242
-1260	1.27831546469423	0.00640862956607056	0.00579700907085105	1.58049318639786	0.00746457465065035	0.00730708506987073
-1250	1.28184394788295	0.00608325569992684	0.00576508948271669	1.58398579278752	0.00747428291247923	0.00719921549399428
-1240	1.28606933789366	0.0061120862956611	0.00581245403285153	1.58844527891217	0.00747212552096171	0.0072197107134108
-1230	1.29036379074257	0.00608634469232693	0.00576611914685006	1.59435179593272	0.00783564599166533	0.00733728855111614
-1220	1.29418736060367	0.00617180681539633	0.00579700907085104	1.6001464969295	0.00763069379750009	0.00717979897033652
-1210	1.29697498789157	0.00596278499632301	0.00582275067418519	1.6062042944528	0.00788202990929223	0.00722078940916957
-1200	1.30124432698113	0.00618416278499673	0.0059226280951217	1.61305138155569	0.00785937729835816	0.00757136553076803
-1190	1.3054132110333	0.00614606521206216	0.00610075999019409	1.61812914451768	0.00802765383672543	0.00741279725422964
-1180	1.30636753388861	0.00628918852660008	0.0059298357440553	1.62403566153823	0.00782593772983645	0.00760804118656603
-1170	1.31054897482045	0.0062274086785981	0.0061573915175292	1.62850830248921	0.0077428781564116	0.00731463594018208
-1160	1.31265225216605	0.00623564599166504	0.00612959058592832	1.63476999982057	0.00782701642559522	0.00763716597205268
-1150	1.31484342766937	0.006328315763668	0.00613782789899526	1.63963070814817	0.00799097818092744	0.00728227506741914
-1140	1.31842841681664	0.0063128708016675	0.00617798480019655	1.6458463635874	0.00793164991419539	0.00764255945084649
-1130	1.31975944606221	0.0063736209855361	0.00619445942633038	1.64895090260042	0.00803412601127801	0.00757891640107938
-1120	1.32046890976386	0.00632110811473444	0.0061213532728614	1.65362086594629	0.00806109340524713	0.00747428291247923
-1110	1.32399111451275	0.00631595979406761	0.00613679823486188	1.65902092215328	0.00794675165481809	0.00747859769551429
-1100	1.32637692165104	0.00622329002206464	0.00620063741113059	1.66395398202568	0.00804383427310689	0.00771914684971877
-1090	1.32935918057389	0.00645496445207204	0.00607398872272655	1.66937377047215	0.00816249080657099	0.00763069379750009
-1080	1.33106063776988	0.00628918852660007	0.00612444226526148	1.67653657340688	0.00801039470458519	0.0076360872762939
-1070	1.33466446223666	0.00633449374846819	0.00621608237313109	1.68295612865416	0.00803196861976049	0.00759617553321962
-1060	1.33770322711806	0.00644569747487174	0.00623358666339831	1.68857981690869	0.00802873253248418	0.00777631772493329
-1050	1.33980022602382	0.0063128708016675	0.00625417994606562	1.69257888411191	0.00817004167688233	0.0077029664133373
-1040	1.34379331376053	0.00649306202500658	0.00640554057367046	1.69824203684543	0.00829085560186395	0.0075692081392505
-1030	1.34514945676545	0.00639833292473691	0.00635817602353561	1.70247131350936	0.00803628340279553	0.00772885511154764
-1020	1.34781151525659	0.00651365530767389	0.00619651875459714	1.70802922763227	0.00826820299092991	0.00786045599411693
-1010	1.34906092478428	0.00638700661926985	0.00623358666339832	1.71235058808049	0.00818082863446998	0.00797264035302844
-1000	1.35322980883644	0.006547634224075	0.00635920568766898	1.71992119063133	0.00846776170630134	0.00823692081392573
-990	1.3551761251861	0.00650026967394013	0.0064621721010056	1.72611711383106	0.00852061779848082	0.00811502819318535
-980	1.36046257152935	0.00680505025741655	0.00641480755087074	1.73150401521172	0.00841382691836313	0.00810208384408019
-970	1.36294883370504	0.00665883795047852	0.00640451090953709	1.73947583996551	0.0086543760725676	0.0078313312086303
-960	1.36878150431417	0.00679166462368277	0.00628506987006662	1.74833561549634	0.00872988477568112	0.00791007599902009
-950	1.37298178056552	0.00679372395194952	0.00633346408433484	1.75889894103644	0.008831282177005	0.00810208384408019
-940	1.37801708931528	0.00673709242461437	0.00628918852660008	1.76814678394389	0.00875685216965024	0.00808050992890489
-930	1.38634857897977	0.00687506741848544	0.00639730326060352	1.77759194924624	0.00888737435646075	0.00810531993135647
-920	1.3884079072465	0.00670826182888012	0.00626550625153263	1.78430748808587	0.00864682520225627	0.0081225790634967
-910	1.39468006864426	0.00676592302034861	0.00647761706300608	1.79347640203537	0.00884962000490399	0.00818406472174627
-900	1.3998974521493	0.00677518999754893	0.00648585437607303	1.80361877313302	0.00889492522677211	0.00815493993625963
-890	1.40385914768683	0.00685138514341801	0.0063427310615351	1.81363617338057	0.00901681784751248	0.00808158862466365
-880	1.40768271754792	0.00663206668301103	0.00636332434420245	1.82358779949648	0.00920666830105504	0.00796185339544079
-870	1.41297544233102	0.0069008090218196	0.0064045109095371	1.83442737638943	0.00891649914194739	0.00812797254229053
-860	1.41724478142059	0.00669590585927971	0.00642819318460452	1.84330688415975	0.00895748958078044	0.00816896298112357
-850	1.422022674137	0.00693375827408732	0.00627065457219949	1.8530019911623	0.00900926697720115	0.00844942387840234
-840	1.42892895795836	0.00695538122088799	0.006516744300074	1.86629494316513	0.00938465310125119	0.00840951213532807
-830	1.43559666106588	0.00710983084089291	0.00656822750674231	1.87837107373276	0.00955185094385969	0.0084084334395693
-820	1.44448693187592	0.00721073792596282	0.00663103701887765	1.89065768152161	0.00940946310370277	0.00861877911252838
-810	1.45187665556477	0.0073569502329008	0.00658058347634272	1.90344417271087	0.00968129443491144	0.00858102476097161
-800	1.45945473244875	0.00728487374356519	0.00662897769061091	1.91946675117642	0.00985496445207252	0.00857886736945409
-790	1.46777366523357	0.00739916646236881	0.0067298847756808	1.93241110028159	0.00970934052463931	0.00878597695513688
-780	1.47746129790298	0.0075731797009077	0.00679063495954941	1.94759176986225	0.010058837950479	0.00887550870311434
-770	1.48566721877072	0.00760715861730882	0.00675150772248149	1.95978629386682	0.00984525619024365	0.00875685216965024
-760	1.49156895221807	0.00729208139249876	0.00670414317234665	1.97282930416944	0.00984849227751994	0.00871694042657596
-750	1.5008422078582	0.00748462858543822	0.00664751164501152	1.98791788996581	0.00992292228487467	0.00875253738661519
-740	1.51085631939917	0.00749080657023842	0.00692758028928711	2.00344716244412	0.0100717822995842	0.00893807305712268
-730	1.51706569639855	0.00728384407943181	0.0067082618288801	2.01536543509583	0.00987869575876533	0.00880755087031217
-720	1.52413521965569	0.00746918362343773	0.00677724932581566	2.02734290446602	0.00996930620250157	0.00883451826428128
-710	1.5308845424811	0.00725913214023104	0.00667016425594556	2.03868236475937	0.0099498896788438	0.0087460652120626
-700	1.53912185554803	0.00733326795783338	0.00683285118901743	2.05081111463231	0.00996607011522527	0.00898553567050832
-690	1.54732149797593	0.00756185339544068	0.00673503309634763	2.06424876972472	0.0100728609953429	0.0089531747977454
-680	1.55435962903388	0.00750934052463902	0.00692655062515375	2.07705499315346	0.0100351066437862	0.00902221132630631
-670	1.56285435813415	0.00772968864917936	0.00692655062515375	2.09390632567758	0.0104299092914937	0.00937063005638726
-660	1.57045754877748	0.00777602353518085	0.00716749203236144	2.10388426144615	0.0103727384162792	0.00937386614366354
-650	1.57567493228252	0.00768850208384471	0.00723442020103024	2.11923594376905	0.0107707771512631	0.00950007354743899
-640	1.58282607525755	0.00783471439078272	0.00726633978916458	2.13243681198759	0.0106575140965929	0.00974709487619609
-630	1.58946866460573	0.00795003677371972	0.00732194165236636	2.14680845974917	0.0109757293454282	0.00980858053444564
-620	1.59837149229544	0.00795209610198646	0.00732194165236636	2.16110775596597	0.0110652610934056	0.00979671488109923
-610	1.60580516506316	0.00803446923265573	0.00743211571463654	2.17763679524508	0.0112443245893604	0.0100469722971326
-600	1.61344602634551	0.00814773228732604	0.0072992890414323	2.19222549764105	0.011337092424614	0.00987222358421275
-590	1.62497324188734	0.00831247854866463	0.0073332679578334	2.21047124175576	0.0114028928658987	0.0097826918362353
-580	1.63192347478756	0.00796445207158685	0.00766276048051057	2.22656617176611	0.0111310615346902	0.0100868840402069
-570	1.63541428733727	0.00785324834518331	0.00740534444716902	2.24202309269962	0.0114309389556265	0.00997685707281291
-560	1.64471893517659	0.00812919833292544	0.0073270899730332	2.2575392103516	0.0113112037264037	0.00970826182888055
-550	1.6512673479272	0.00794179946065279	0.00728590340769855	2.27227919325033	0.0110965432704097	0.00975896052954248
-540	1.66033969349253	0.00812405001225859	0.00746197597450416	2.290281573078	0.0115010541799461	0.00998548663888303
-530	1.66771058186187	0.00808698210345741	0.0074001961265022	2.30415333743918	0.0111990193674923	0.00986683010541894
-520	1.67631204443938	0.00816832556999336	0.00734768325570053	2.32163610162696	0.0114190733022802	0.0102217210100523
-510	1.6839466272819	0.00818891885266069	0.00740019612650219	2.33811252160077	0.0116412846285854	0.0101947536160832
-500	1.69180095551873	0.00798092669772071	0.00747330227997118	2.35457578674826	0.0115744054915421	0.0103058592792359
-490	1.69941670304174	0.00839691100760063	0.00729208139249874	2.37401204264551	0.0121569012012746	0.0105237558225061
-480	1.71104437362097	0.00860593282667396	0.00782441774944905	2.39741447868016	0.0124859034076975	0.0104633488600154
-470	1.72241462816686	0.00885099289041514	0.0079572444226533	2.42302034812449	0.0127965677862215	0.0108279480264775
-460	1.73329516440541	0.0089127727384171	0.00787384162785065	2.4464490938118	0.0129756312821763	0.0109304241235601
-450	1.74583320876109	0.00919593037509278	0.00801902427065525	2.47105519645532	0.0133391517528796	0.0109142436871787
-440	1.75783130729074	0.00913929884775766	0.00815185094385948	2.49950250838615	0.0134783035057602	0.0111925471929397
-430	1.76996753149682	0.00939156656043234	0.00833822015199878	2.52657514096587	0.013634714390781	0.0111796028438346
-420	1.78106781312969	0.00928242216229555	0.00806638882079012	2.55196395577581	0.0134329982838921	0.0111526354498654
-410	1.7958974880261	0.009536749203237	0.00778837950478125	2.58245684320039	0.0138202500612884	0.0114481980877667
-400	1.81315691913965	0.00942863446923356	0.00802623191958882	2.60888488929012	0.0138191713655296	0.0110231919588138
-390	1.82852026142226	0.00972723706790975	0.00799225300318775	2.6338198625918	0.0134383917626859	0.0111440058837953
-380	1.84462445960569	0.00944407943123404	0.0080231429271887	2.65881403261195	0.0134944839421417	0.0110879137043396
-370	1.85916532626957	0.00927830350576209	0.00783265506251597	2.68632735187361	0.0135969600392243	0.010880804118657
-360	1.87424613875948	0.00945540573670107	0.00805609217945639	2.71557053079718	0.0138526109340512	0.011195783280216
-350	1.89146162079417	0.00962118166217301	0.00801902427065523	2.74943105376132	0.0145796518754581	0.0115549889678844
-340	1.90642314292717	0.00946055405736789	0.00797474871292051	2.78257463869067	0.0145472910026952	0.0114503554792843
-330	1.92575445918713	0.00983947045844666	0.0082702623191966	2.81736257691083	0.0148655062515306	0.0117664133366021
-320	1.9431834081763	0.00994552586418334	0.00835469477813262	2.85864899933622	0.0157112037264016	0.0120253003187054
-310	1.9605998002858	0.00990227997058198	0.0084864917872035	2.89863309395529	0.0157705319931335	0.0124459916646232
-300	1.9796046376742	0.0102616327531268	0.0086749203236095	2.94147836330036	0.0164792351066414	0.0125171855847016
-290	1.99628017388286	0.010321353272862	0.00868933562147664	2.98444202608237	0.0163541063986248	0.0125711203726399
-280	2.01789684224371	0.010917528806081	0.00864711939200862	3.03100353386464	0.0169430742829099	0.013050061289531
-270	2.04044899814036	0.0109370924246149	0.00898690855601945	3.07995922003832	0.0175913704339271	0.0133898504535416
-260	2.0623481962939	0.0109762196616829	0.00898896788428618	3.12536968051703	0.0172753125766093	0.0134362343711685
-250	2.08233247029698	0.011001961265017	0.00914444716842449	3.16956989697372	0.0170121108114709	0.0135678352537376
-240	2.1023418580594	0.0110493258151519	0.00892718803628423	3.209803933293	0.0168945329737654	0.0130630056386362
-230	2.12259610497549	0.0108392743319452	0.00912488354989051	3.24704524662302	0.0163853885756289	0.0132755087031128
-220	2.14136864008991	0.0109185584702144	0.00901470948762035	3.27913644544626	0.0157737680804098	0.0129411130178958
-210	2.15543234532612	0.0103306202500623	0.00909708261828962	3.30453841508253	0.0149906349595471	0.0132248100024507
-200	2.17247203104536	0.0105478793822026	0.00909708261828963	3.32131739606185	0.0145386614366251	0.013264721745525
-190	2.18578232350107	0.0102884040205943	0.00919593037509279	3.32800662524882	0.0139367492032348	0.0132075508703106
-180	2.19091180884839	0.00969325815150864	0.00923917626869414	3.32761855787219	0.0131848982593764	0.0137361117921048
-170	2.1934859691818	0.00951306692816959	0.00934729100269762	3.31403619969019	0.0130964452071577	0.014009021819072
-160	2.19357386733953	0.00935655797989792	0.00935758764403126	3.29623771967057	0.0127458690855595	0.0143542044618766
-150	2.18954938740363	0.00921549399362677	0.00957587644030489	3.26944791585687	0.0124535425349345	0.0149259132140213
-140	2.18206548711721	0.00903942142682113	0.0100587889188536	3.23603465698783	0.0124621721010047	0.0155752880607973
-130	2.17195092053884	0.00936479529296484	0.0100835008580544	3.19879992107097	0.0128968864917865	0.0160919833292452
-120	2.15657502137657	0.00877067908801256	0.0102400098063261	3.15195558452268	0.0122086785976952	0.0162634959548887
-110	2.13664725333203	0.00868315763667642	0.0105314047560687	3.10472318059775	0.0125463103701882	0.0166270164255921
-100	2.11437134878824	0.00878715371414644	0.0106879137043403	3.05172238532871	0.012570041676881	0.0171145869085535
-90	2.09136714522328	0.00891586173081719	0.0107857317970102	2.99564993811245	0.0125139494974253	0.0172375582250524
-80	2.06585156572328	0.00890041676881669	0.0109504780583487	2.94455659266073	0.0132593282667311	0.0172256925717062
-70	2.03568994074346	0.00861417013974091	0.0106786467271401	2.88972069911916	0.0126746751654812	0.0164004903162518
-60	2.01143632765082	0.00883863692081473	0.0107630791860761	2.84380377782688	0.012410394704584	0.0163336111792083
-50	1.99014613816153	0.00897970090708588	0.0107527825447424	2.80187934632465	0.012894729100269	0.0161998529051216
-40	1.96896268214948	0.00894572199068479	0.0107105663152744	2.76627580887227	0.012903358666339	0.0152150036773701
-30	1.95177859231397	0.00932051973523011	0.0104500612895328	2.73863094134735	0.012894729100269	0.0145505270899715
-20	1.93760815360051	0.0093967148810992	0.0100618779112537	2.71845801517582	0.0128149056141205	0.0140435400833524
-10	1.93125437248486	0.00982299583231279	0.00977872027457804	2.70979556203989	0.0134125030644756	0.0134783035057602
0	1.93164991419463	0.0098868350085815	0.00953468987497028	2.70811832168328	0.0131029173817104	0.0129346408433433
10	1.93585646888582	0.00992493258151601	0.00966854621230788	2.71579416284473	0.013886050502573	0.0130673204216712
20	1.94456466494057	0.0104407943123324	0.00924844324589447	2.72906738260806	0.0142161314047549	0.0125775925471924
30	1.9597647677874	0.0105859769551371	0.00915165481735805	2.75286446343251	0.0147058592792336	0.0129098308408917
40	1.97401682621874	0.0105602353518029	0.00915062515322469	2.77878604870867	0.0150294680068628	0.0127642069134586
50	1.99499309371616	0.0106261338563384	0.00889012012748304	2.81150210178241	0.015353076734492	0.0125301299338067
60	2.02172669054465	0.0110863937239531	0.00909605295415626	2.85453153869605	0.0162063250796743	0.0127976464819802
70	2.04783872182921	0.0109865163030166	0.00902294680068727	2.90138903007067	0.0166572199068376	0.0127037999509678
80	2.0736870586406	0.0110513851434186	0.00881907330228077	2.95397544831043	0.0171005638636895	0.0128968864917864
90	2.09858735103652	0.0109329737680815	0.00859460652120693	3.00158276478566	0.016979749938708	0.0126013238538852
100	2.12421594245359	0.0107157146359412	0.0086543270409422	3.0549058532997	0.017070360382444	0.0126077960284377
110	2.15107510807883	0.0107496935523423	0.00892203971561737	3.10800530976619	0.0165601372885487	0.0126142682029904
120	2.1709086995258	0.0103759254719304	0.00902706545722073	3.15589545500743	0.0164846285854354	0.0129799460652113
130	2.18845066043205	0.010236920813926	0.00895292963961836	3.19687273901415	0.0158837950478038	0.0126412355969594
140	2.20007833101128	0.0100381956361863	0.00900647217455341	3.23788291008669	0.0161329737680781	0.012584064721745
150	2.20999826595468	0.00980961019857902	0.00912797254229062	3.27380874078407	0.0153056141211064	0.0125506251532232
160	2.21245313593119	0.00948835498896878	0.00944510909536739	3.29729668318985	0.014366070115223	0.0129799460652113
170	2.21288006984014	0.00953674920323698	0.00970252512870894	3.31498334718569	0.014242020102965	0.0132528560921785
180	2.2093327513319	0.00937921059083191	0.00984667810738017	3.32523753430711	0.013790046580043	0.0134955626379006
190	2.20238251843168	0.00930610443736295	0.0100742338808541	3.32909189842074	0.013908703113507	0.0138817357195379
200	2.19005166259064	0.00914753616082455	0.010248247119393	3.32321826846601	0.0136001961265006	0.0145861240500107
210	2.17655929537964	0.00924020593282752	0.0105880362834038	3.30812310525647	0.0132032360872755	0.0150380975729328
220	2.16160405168648	0.00909708261828963	0.010852659965679	3.29254779088602	0.013534395685216	0.0156033341505251
230	2.14551868882256	0.00942245648443333	0.0111543515567552	3.26465955907406	0.0131320421671971	0.0160110811473379
240	2.12344369435356	0.00910943858789003	0.0110730080902193	3.23215398322154	0.0133769061044365	0.0168826673204192
250	2.10173284939515	0.00905074773228817	0.0108938465310136	3.19063077392227	0.0130274086785969	0.0167499877420911
260	2.08239525469535	0.00925462123069465	0.0110699190978192	3.15025861192657	0.0134340769796509	0.0170552586418213
270	2.06043955058327	0.00888703113508295	0.010852659965679	3.10649250473865	0.0132550134836961	0.0173518999754815
280	2.04069385729403	0.00897970090708589	0.0108413336602119	3.0626803556586	0.0130964452071578	0.0165374846776147
290	2.01924670680879	0.00894366266241807	0.0106714390782065	3.02142682029902	0.0130403530277021	0.0169970090708482
300	1.99734750865525	0.00852047070360458	0.0103666584947301	2.97517445093542	0.0125775925471925	0.0162354498651607
310	1.97667888470988	0.00855341995587229	0.00987859769551454	2.9299086935463	0.0124556999264521	0.0161426820299071
320	1.95845885230117	0.00835675410639936	0.00992390291738267	2.88771458810438	0.0122324099043881	0.0156054915420427
330	1.94280670178604	0.0084350085805352	0.00980961019857903	2.85127571918027	0.0119702868350084	0.0149518019122317
