Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunB/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20)	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 - Tags
-2000	1.17951696595785	0.00557945574895814	0.00530679088011775	1.23050978469344	0.005665702378034	0.00556646236822767	1.12598938815534	0.00551135082127984	0.00496915910762459	1.29057191888763	0.0062015199803872	0.00598872272615824	1.19858248690166	0.00560804118656541	0.00543172346163284
-1990	1.18317722031303	0.00554282912478555	0.00542887962735971	1.23316326089147	0.00605589605295435	0.00558901691591092	1.13024813504709	0.005567246874234	0.00514243687178246	1.29471567494362	0.00632615837214986	0.00594312331453776	1.20122197380185	0.00557960284383434	0.00557391517528814
-1980	1.18296049472621	0.00573817112037268	0.0055957342485904	1.23596267828039	0.00595665604314802	0.00561833782789916	1.13365845970649	0.00539676391272385	0.00544148075508717	1.30057845643768	0.00630791860750166	0.00600088256925705	1.20571761600604	0.00577867124295177	0.00567913704339305
-1970	1.18527223431896	0.00583177249325819	0.00529051238048549	1.23919991924199	0.00585741603334168	0.0055348860014711	1.13638671943402	0.00557004167688171	0.00524025496445223	1.30515649260434	0.00637783770531975	0.00583672468742329	1.20767594499651	0.00589242461387599	0.00568482471193927
-1960	1.1895826654346	0.00565677862221138	0.0054777151262565	1.24262290353745	0.00585290512380504	0.005762686933072	1.14081182362622	0.00556165726893858	0.00532409904388345	1.30821454838365	0.00625015935278238	0.00589752390291727	1.21082630032899	0.00555969600392261	0.0053577837705321
-1950	1.18977531040067	0.00549399362588876	0.00550213287570489	1.24388330473151	0.00585290512380503	0.00580102966413353	1.14082845935627	0.00541632753125779	0.00525702378033847	1.31074784902924	0.00623191958813419	0.00608296151017392	1.21934077420057	0.00604030399607749	0.00553410149546466
-1940	1.1894141010893	0.0056893356214759	0.00556724687423394	1.24250349710853	0.00569502329002224	0.00575817602353535	1.14380625503448	0.00554209365040464	0.00526261338563389	1.31348019472554	0.00640823731306674	0.0061680804118655	1.22421105325511	0.00590664378524151	0.00549144398136807
-1930	1.18975122977991	0.0057707281196372	0.00559573424859039	1.24210547567883	0.00600853150281951	0.00563638146604576	1.14729975834411	0.00548619759745048	0.00515082127972559	1.31583254532501	0.00642343711694024	0.0061802402549643	1.22467083484417	0.00591801912233395	0.00580710958568282
-1920	1.19256866240857	0.00582363324344206	0.00574631037018882	1.24624489854776	0.00595665604314803	0.00572434420201048	1.15170822680627	0.00551694042657527	0.00528217700416783	1.31798585087376	0.00638999754841854	0.00610424123559682	1.22676539541658	0.00586114243687184	0.00539190978180937
-1910	1.19526569193344	0.00585212061779851	0.00543701887717584	1.24960154593827	0.00610326060308919	0.00584162784996341	1.15565089482715	0.00568183378279001	0.00547781318950736	1.32169532681908	0.00639911743074264	0.00618632017651369	1.23202734026921	0.00587536160823736	0.00562510419220405
-1900	1.19969652615287	0.00562015199803878	0.00569747487129203	1.25071600594144	0.005963422407453	0.00581230693797517	1.15570080201728	0.00537161068889448	0.00544427555773487	1.32227436696664	0.0061620004903161	0.0061437607256679	1.23383240872999	0.00579004658004418	0.00547722481000255
